gender,areacode,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
F,302,TOWNSEND,DE,19734,S,Y,80000,5.95,110,0,110
F,787,PALMER,PR,721,M,Y,50000,0.0,0,0,0
F,401,WARREN,RI,2885,S,N,15000,0.0,0,0,0
F,808,KUNIA,HI,96759,S,N,25000,5.546053,1040,0,0
M,401,PROVIDENCE,RI,2901,S,N,65000,0.0,0,0,0
F,302,WILMINGTON,DE,19894,M,Y,35000,4.2454550000000015,0,220,110
F,939,LAS-PIEDRAS,PR,771,M,N,15000,0.0,0,0,0
M,401,NARRAGANSETT,RI,2882,S,N,65000,0.0,0,0,0
M,307,RANCHESTER,WY,82839,M,Y,95000,0.0,0,0,0
M,302,NEWARK,DE,19725,M,Y,25000,3.5636363,0,220,110
M,939,CAROLINA,PR,984,S,N,50000,0.0,0,0,0
F,302,WINTERTHUR,DE,19735,M,Y,60000,5.95,0,220,110
F,787,SAN-JUAN,PR,911,S,N,30000,0.0,0,0,0
M,302,DELAWARE-CITY,DE,19706,M,N,50000,5.268182,0,220,0
F,302,HARRINGTON,DE,19952,S,Y,5000,2.2,110,0,110
M,307,MIDWEST,WY,82643,S,Y,50000,0.0,0,0,0
F,939,YAUCO,PR,698,S,N,45000,0.0,0,0,0
M,401,CRANSTON,RI,2920,S,Y,80000,0.0,0,0,0
M,302,CAMDEN-WYOMING,DE,19934,M,Y,60000,5.95,0,220,110
M,808,HONOLULU,HI,96807,S,Y,80000,8.25,1040,0,1040
M,787,ARECIBO,PR,612,M,Y,65000,0.0,0,0,0
M,401,CUMBERLAND,RI,2864,S,N,85000,0.0,0,0,0
F,401,NEWPORT,RI,2840,M,N,35000,0.0,0,0,0
M,808,KAHULUI,HI,96732,M,Y,50000,8.25,0,2080,1040
F,787,CAYEY,PR,736,S,Y,55000,0.0,0,0,0
M,401,PROVIDENCE,RI,2906,M,N,10000,0.0,0,0,0
F,302,WILMINGTON,DE,19893,M,N,50000,5.268182,0,220,0
F,401,BLOCK-ISLAND,RI,2807,S,N,45000,0.0,0,0,0
F,939,PONCE,PR,734,M,N,20000,0.0,0,0,0
M,302,NEW-CASTLE,DE,19720,M,Y,60000,5.95,0,220,110
M,808,LANAI-CITY,HI,96763,M,Y,100000,8.25,0,2080,1040
F,302,NASSAU,DE,19969,S,Y,90000,5.95,110,0,110
F,302,WILMINGTON,DE,19890,S,Y,80000,5.95,110,0,110
M,939,SAN-JUAN,PR,975,S,N,95000,0.0,0,0,0
F,302,DOVER,DE,19906,S,Y,60000,5.95,110,0,110
M,307,SHOSHONI,WY,82649,M,N,85000,0.0,0,0,0
F,939,TOA-ALTA,PR,953,S,N,100000,0.0,0,0,0
F,808,KALAHEO,HI,96741,S,Y,60000,8.25,1040,0,1040
M,302,FRANKFORD,DE,19945,S,Y,80000,5.95,110,0,110
M,302,WILMINGTON,DE,19891,S,Y,65000,5.95,110,0,110
M,302,WILMINGTON,DE,19886,S,Y,100000,5.95,110,0,110
F,787,PATILLAS,PR,723,S,N,90000,0.0,0,0,0
M,302,WOODSIDE,DE,19980,M,N,95000,5.95,0,220,0
M,939,CIDRA,PR,739,M,N,35000,0.0,0,0,0
F,401,PROVIDENCE,RI,2907,M,N,75000,0.0,0,0,0
M,302,NEW-CASTLE,DE,19721,S,N,85000,5.95,110,0,0
M,939,SAN-JUAN,PR,936,M,N,50000,0.0,0,0,0
M,302,WILMINGTON,DE,19899,M,Y,15000,2.8818183,0,220,110
F,302,NEWARK,DE,19725,M,Y,95000,5.95,0,220,110
F,401,HARRISVILLE,RI,2830,S,N,55000,0.0,0,0,0
F,401,MIDDLETOWN,RI,2842,M,N,90000,0.0,0,0,0
F,302,BRIDGEVILLE,DE,19933,M,Y,10000,2.540909,0,220,110
M,401,CAROLINA,RI,2812,S,Y,80000,0.0,0,0,0
M,307,CHEYENNE,WY,82008,S,Y,5000,0.0,0,0,0
M,939,LAS-PIEDRAS,PR,771,M,Y,15000,0.0,0,0,0
F,401,GREENVILLE,RI,2828,M,Y,15000,0.0,0,0,0
M,307,GREYBULL,WY,82426,M,N,15000,0.0,0,0,0
F,808,HONOLULU,HI,96803,M,N,40000,8.25,0,2080,0
F,808,KAHULUI,HI,96732,S,N,75000,8.25,1040,0,0
F,808,KAHULUI,HI,96732,M,N,90000,8.25,0,2080,0
F,401,COVENTRY,RI,2816,M,N,50000,0.0,0,0,0
F,808,WAIMANALO,HI,96795,M,Y,15000,3.743421,0,2080,1040
M,401,CRANSTON,RI,2920,S,Y,75000,0.0,0,0,0
M,302,NEWARK,DE,19714,S,N,65000,5.95,110,0,0
F,401,BARRINGTON,RI,2806,S,Y,30000,0.0,0,0,0
M,808,OOKALA,HI,96774,M,Y,70000,8.25,0,2080,1040
M,302,NEWARK,DE,19715,S,N,85000,5.95,110,0,0
M,307,CROWHEART,WY,82512,S,N,70000,0.0,0,0,0
M,401,ALBION,RI,2802,M,Y,55000,0.0,0,0,0
F,939,COROZAL,PR,783,S,Y,40000,0.0,0,0,0
M,302,WILMINGTON,DE,19885,S,Y,70000,5.95,110,0,110
M,787,TOA-ALTA,PR,954,M,N,10000,0.0,0,0,0
M,808,LAHAINA,HI,96761,S,Y,75000,8.25,1040,0,1040
F,787,DORADO,PR,646,S,N,95000,0.0,0,0,0
F,307,ALADDIN,WY,82710,M,N,70000,0.0,0,0,0
F,302,WILMINGTON,DE,19886,M,N,45000,4.9272730000000005,0,220,0
F,307,ALCOVA,WY,82620,M,Y,30000,0.0,0,0,0
M,302,WILMINGTON,DE,19899,M,Y,5000,2.2,0,220,110
M,808,HONOLULU,HI,96840,S,N,35000,7.348684299999999,1040,0,0
M,401,CHARLESTOWN,RI,2813,S,Y,75000,0.0,0,0,0
F,302,WILMINGTON,DE,19810,S,Y,45000,4.9272730000000005,110,0,110
F,808,ANAHOLA,HI,96703,M,N,5000,1.9407895,0,2080,0
M,302,SEAFORD,DE,19973,S,Y,35000,4.2454550000000015,110,0,110
F,302,WILMINGTON,DE,19885,S,Y,50000,5.268182,110,0,110
M,302,ODESSA,DE,19730,S,Y,30000,3.9045453,110,0,110
F,808,HONOLULU,HI,96840,M,Y,95000,8.25,0,2080,1040
M,302,DOVER-AFB,DE,19902,M,N,85000,5.95,0,220,0
F,787,SABANA-GRANDE,PR,637,M,N,35000,0.0,0,0,0
M,401,JAMESTOWN,RI,2835,M,N,95000,0.0,0,0,0
F,787,CAROLINA,PR,983,M,N,55000,0.0,0,0,0
F,808,HOOLEHUA,HI,96729,S,Y,50000,8.25,1040,0,1040
M,939,HATILLO,PR,659,S,Y,50000,0.0,0,0,0
M,808,WAIANAE,HI,96792,S,N,10000,2.8421054,1040,0,0
M,307,BEULAH,WY,82712,M,N,45000,0.0,0,0,0
M,808,KUNIA,HI,96759,S,Y,35000,7.348684299999999,1040,0,1040
F,307,WESTON,WY,82731,M,N,65000,0.0,0,0,0
M,302,GREENWOOD,DE,19950,M,N,90000,5.95,0,220,0
M,302,LINCOLN,DE,19960,M,N,45000,4.9272730000000005,0,220,0
M,307,GILLETTE,WY,82718,M,N,10000,0.0,0,0,0
F,808,HONOLULU,HI,96844,M,Y,10000,2.8421054,0,2080,1040
M,787,FLORIDA,PR,650,M,N,35000,0.0,0,0,0
M,302,WILMINGTON,DE,19886,M,N,70000,5.95,0,220,0
M,808,LAWAI,HI,96765,M,N,100000,8.25,0,2080,0
M,808,KAMUELA,HI,96743,S,Y,100000,8.25,1040,0,1040
F,302,CLAYMONT,DE,19703,S,Y,85000,5.95,110,0,110
M,307,LINCH,WY,82640,S,Y,70000,0.0,0,0,0
F,401,CLAYVILLE,RI,2815,M,N,85000,0.0,0,0,0
M,302,WILMINGTON,DE,19892,S,N,50000,5.268182,110,0,0
M,702,SEARCHLIGHT,NV,89046,M,Y,10000,0.0,0,0,0
F,401,PROVIDENCE,RI,2902,S,Y,45000,0.0,0,0,0
M,787,TOA-BAJA,PR,950,M,N,80000,0.0,0,0,0
F,787,TOA-ALTA,PR,954,M,Y,10000,0.0,0,0,0
F,302,WILMINGTON,DE,19850,M,N,50000,5.268182,0,220,0
M,401,WARWICK,RI,2888,S,Y,10000,0.0,0,0,0
F,401,GREENVILLE,RI,2828,M,N,55000,0.0,0,0,0
M,302,WILMINGTON,DE,19880,M,Y,40000,4.586364,0,220,110
M,787,ANASCO,PR,610,S,N,30000,0.0,0,0,0
M,787,FLORIDA,PR,650,S,Y,50000,0.0,0,0,0
F,302,DELMAR,DE,19940,M,Y,80000,5.95,0,220,110
F,808,HONOLULU,HI,96827,S,N,60000,8.25,1040,0,0
F,302,WILMINGTON,DE,19884,M,N,30000,3.9045453,0,220,0
M,302,KENTON,DE,19955,S,Y,50000,5.268182,110,0,110
M,401,JOHNSTON,RI,2919,S,Y,65000,0.0,0,0,0
F,808,KAPAA,HI,96746,S,Y,90000,8.25,1040,0,1040
F,939,CAMUY,PR,627,S,Y,40000,0.0,0,0,0
M,401,PROVIDENCE,RI,2918,M,N,20000,0.0,0,0,0
F,787,TOA-ALTA,PR,953,S,N,100000,0.0,0,0,0
M,808,KAPAA,HI,96746,S,N,65000,8.25,1040,0,0
F,401,BRISTOL,RI,2809,M,Y,10000,0.0,0,0,0
M,302,LEWES,DE,19958,S,N,40000,4.586364,110,0,0
F,302,REHOBOTH-BEACH,DE,19971,M,N,5000,2.2,0,220,0
F,939,SAN-JUAN,PR,911,M,Y,5000,0.0,0,0,0
M,939,CAROLINA,PR,988,S,Y,40000,0.0,0,0,0
F,787,AGUADILLA,PR,605,S,Y,85000,0.0,0,0,0
M,939,SAN-JUAN,PR,955,S,Y,5000,0.0,0,0,0
M,939,VEGA-BAJA,PR,693,S,Y,70000,0.0,0,0,0
M,401,ADAMSVILLE,RI,2801,M,Y,15000,0.0,0,0,0
F,808,NAALEHU,HI,96772,S,Y,65000,8.25,1040,0,1040
M,505,ALBUQUERQUE,NM,87192,S,Y,90000,5.3,3300,0,3300
F,808,WAHIAWA,HI,96786,S,N,40000,8.25,1040,0,0
M,505,ALBUQUERQUE,NM,87192,S,N,75000,5.3,3300,0,0
F,202,WASHINGTON,DC,20575,S,N,25000,7.875,1370,0,0
F,307,TEN-SLEEP,WY,82442,M,N,55000,0.0,0,0,0
F,808,PEARL-CITY,HI,96782,S,N,90000,8.25,1040,0,0
F,808,HILO,HI,96721,M,Y,25000,5.546053,0,2080,1040
F,907,WASILLA,AK,99654,M,Y,35000,0.0,0,0,0
F,401,EAST-PROVIDENCE,RI,2914,M,Y,10000,0.0,0,0,0
F,401,CRANSTON,RI,2921,M,N,80000,0.0,0,0,0
M,401,PAWTUCKET,RI,2862,M,Y,35000,0.0,0,0,0
F,401,KENYON,RI,2836,S,Y,75000,0.0,0,0,0
F,401,TIVERTON,RI,2878,S,Y,85000,0.0,0,0,0
M,808,HONOLULU,HI,96814,S,Y,70000,8.25,1040,0,1040
F,603,MILTON,NH,3851,M,N,20000,0.0,0,0,0
M,603,CENTER-OSSIPEE,NH,3814,M,N,80000,0.0,0,0,0
F,401,SLOCUM,RI,2877,S,N,90000,0.0,0,0,0
F,302,DOVER-AFB,DE,19902,M,N,65000,5.95,0,220,0
F,939,CAYEY,PR,737,M,N,95000,0.0,0,0,0
F,302,TOWNSEND,DE,19734,M,Y,70000,5.95,0,220,110
M,401,NORTH-KINGSTOWN,RI,2854,S,Y,95000,0.0,0,0,0
F,302,ODESSA,DE,19730,S,Y,75000,5.95,110,0,110
F,401,CUMBERLAND,RI,2864,S,N,45000,0.0,0,0,0
M,302,DOVER,DE,19904,M,Y,25000,3.5636363,0,220,110
M,302,DAGSBORO,DE,19939,M,N,40000,4.586364,0,220,0
M,939,SAN-JUAN,PR,933,S,N,90000,0.0,0,0,0
M,401,FORESTDALE,RI,2824,S,N,25000,0.0,0,0,0
M,603,CENTER-BARNSTEAD,NH,3225,M,N,20000,0.0,0,0,0
M,302,FELTON,DE,19943,S,N,50000,5.268182,110,0,0
M,787,CAYEY,PR,737,S,Y,80000,0.0,0,0,0
M,401,WYOMING,RI,2898,M,Y,90000,0.0,0,0,0
F,702,LAS-VEGAS,NV,89162,M,Y,65000,0.0,0,0,0
F,401,BRISTOL,RI,2809,S,N,45000,0.0,0,0,0
M,307,CASPER,WY,82609,S,N,60000,0.0,0,0,0
F,808,KOLOA,HI,96756,S,Y,5000,1.9407895,1040,0,1040
M,401,CENTRAL-FALLS,RI,2863,M,Y,75000,0.0,0,0,0
F,808,KAILUA-KONA,HI,96745,S,N,90000,8.25,1040,0,0
F,401,PORTSMOUTH,RI,2871,M,N,80000,0.0,0,0,0
F,702,SPARKS,NV,89434,S,N,100000,0.0,0,0,0
M,401,BRADFORD,RI,2808,M,Y,45000,0.0,0,0,0
F,401,CHARLESTOWN,RI,2813,S,Y,100000,0.0,0,0,0
F,302,WILMINGTON,DE,19806,M,Y,50000,5.268182,0,220,110
M,401,MANVILLE,RI,2838,M,Y,50000,0.0,0,0,0
F,401,CRANSTON,RI,2910,S,Y,5000,0.0,0,0,0
F,302,WILMINGTON,DE,19891,M,Y,100000,5.95,0,220,110
M,907,KASILOF,AK,99610,S,Y,10000,0.0,0,0,0
M,307,CHEYENNE,WY,82008,S,Y,90000,0.0,0,0,0
F,808,VOLCANO,HI,96785,M,N,45000,8.25,0,2080,0
M,401,PROVIDENCE,RI,2904,M,N,95000,0.0,0,0,0
M,307,BIG-PINEY,WY,83113,S,Y,65000,0.0,0,0,0
F,808,HONOLULU,HI,96837,S,Y,80000,8.25,1040,0,1040
F,808,KEALIA,HI,96751,M,N,5000,1.9407895,0,2080,0
M,302,NEWARK,DE,19711,S,Y,65000,5.95,110,0,110
M,302,WILMINGTON,DE,19805,M,N,30000,3.9045453,0,220,0
M,401,ALBION,RI,2802,S,Y,30000,0.0,0,0,0
F,808,HONOLULU,HI,96825,S,Y,25000,5.546053,1040,0,1040
M,208,ATLANTA,ID,83601,S,Y,25000,7.8,3300,0,3300
F,808,HILO,HI,96720,S,N,50000,8.25,1040,0,0
F,787,VEGA-ALTA,PR,692,M,N,95000,0.0,0,0,0
M,302,WILMINGTON,DE,19899,S,Y,90000,5.95,110,0,110
M,939,ROSARIO,PR,636,S,N,100000,0.0,0,0,0
M,808,HONOLULU,HI,96840,M,N,80000,8.25,0,2080,0
F,702,LAS-VEGAS,NV,89126,M,N,85000,0.0,0,0,0
M,808,HONOLULU,HI,96812,S,N,15000,3.743421,1040,0,0
M,401,ASHAWAY,RI,2804,S,N,90000,0.0,0,0,0
M,401,HARMONY,RI,2829,M,Y,95000,0.0,0,0,0
M,401,HOPE,RI,2831,S,Y,20000,0.0,0,0,0
M,401,PROVIDENCE,RI,2902,M,Y,5000,0.0,0,0,0
F,401,CAROLINA,RI,2812,M,N,100000,0.0,0,0,0
F,302,NEWARK,DE,19715,S,N,20000,3.2227273,110,0,0
F,808,HONOLULU,HI,96843,S,N,55000,8.25,1040,0,0
F,808,HONOLULU,HI,96811,S,N,55000,8.25,1040,0,0
M,401,JAMESTOWN,RI,2835,S,Y,80000,0.0,0,0,0
M,302,CLAYTON,DE,19938,M,N,15000,2.8818183,0,220,0
M,775,LAS-VEGAS,NV,89144,M,N,55000,0.0,0,0,0
F,605,SIOUX-FALLS,SD,57194,M,Y,65000,0.0,0,0,0
F,302,NEWARK,DE,19725,S,N,25000,3.5636363,110,0,0
F,302,FELTON,DE,19943,M,N,70000,5.95,0,220,0
F,401,PAWTUCKET,RI,2860,M,N,60000,0.0,0,0,0
F,208,HAZELTON,ID,83335,S,Y,25000,7.8,3300,0,3300
M,401,PROVIDENCE,RI,2908,M,N,45000,0.0,0,0,0
M,302,HOUSTON,DE,19954,M,Y,40000,4.586364,0,220,110
M,302,KENTON,DE,19955,M,N,70000,5.95,0,220,0
M,401,CHEPACHET,RI,2814,M,N,55000,0.0,0,0,0
M,302,WILMINGTON,DE,19810,M,N,35000,4.2454550000000015,0,220,0
M,202,WASHINGTON,DC,20575,M,N,55000,9.0,0,2740,0
F,808,PAPAALOA,HI,96780,M,Y,65000,8.25,0,2080,1040
F,808,LAIE,HI,96762,S,N,20000,4.644737,1040,0,0
F,207,SOUTH-PORTLAND,ME,4116,S,N,90000,8.5,2850,0,0
M,302,DOVER,DE,19901,S,N,60000,5.95,110,0,0
M,808,WAKE-ISLAND,HI,96898,M,Y,95000,8.25,0,2080,1040
F,907,TOK,AK,99779,S,Y,100000,0.0,0,0,0
F,302,DELAWARE-CITY,DE,19706,M,N,10000,2.540909,0,220,0
F,401,PASCOAG,RI,2859,M,N,25000,0.0,0,0,0
F,808,KAPOLEI,HI,96707,S,N,45000,8.25,1040,0,0
F,808,MILILANI,HI,96789,S,N,75000,8.25,1040,0,0
M,302,ROCKLAND,DE,19732,M,N,75000,5.95,0,220,0
F,401,EXETER,RI,2822,S,N,65000,0.0,0,0,0
F,302,NEWARK,DE,19717,M,N,75000,5.95,0,220,0
F,302,WILMINGTON,DE,19803,S,N,10000,2.540909,110,0,0
F,202,WASHINGTON,DC,20533,M,N,90000,9.0,0,2740,0
F,302,NEWARK,DE,19715,S,N,85000,5.95,110,0,0
M,302,FELTON,DE,19943,S,N,25000,3.5636363,110,0,0
F,406,BLOOMFIELD,MT,59315,S,Y,20000,6.9,1900,0,1900
M,603,PORTSMOUTH,NH,3801,M,Y,80000,0.0,0,0,0
F,808,KANEOHE,HI,96744,S,N,65000,8.25,1040,0,0
F,808,HONOLULU,HI,96813,M,N,40000,8.25,0,2080,0
F,207,SOUTH-PORTLAND,ME,4116,S,Y,55000,8.5,2850,0,2850
F,808,LAHAINA,HI,96767,S,Y,35000,7.348684299999999,1040,0,1040
F,808,HONOLULU,HI,96823,S,Y,5000,1.9407895,1040,0,1040
M,307,ELK-MOUNTAIN,WY,82324,M,Y,80000,0.0,0,0,0
M,307,YELLOWSTONE-NATIONAL-PARK,WY,82190,S,N,55000,0.0,0,0,0
M,939,CAYEY,PR,737,M,Y,45000,0.0,0,0,0
F,939,MARICAO,PR,606,S,Y,85000,0.0,0,0,0
F,401,WEST-WARWICK,RI,2893,M,Y,75000,0.0,0,0,0
M,603,PLAISTOW,NH,3865,S,N,75000,0.0,0,0,0
F,208,HAZELTON,ID,83335,M,Y,90000,7.8,0,6600,3300
M,701,BRADDOCK,ND,58524,S,Y,85000,2.7410512,3300,0,3300
F,401,CRANSTON,RI,2921,S,N,5000,0.0,0,0,0
M,401,EXETER,RI,2822,M,N,35000,0.0,0,0,0
M,401,BLOCK-ISLAND,RI,2807,S,N,90000,0.0,0,0,0
M,787,QUEBRADILLAS,PR,678,S,Y,45000,0.0,0,0,0
M,939,SAN-JUAN,PR,975,M,N,75000,0.0,0,0,0
F,787,JUNCOS,PR,777,S,Y,85000,0.0,0,0,0
F,401,PROVIDENCE,RI,2906,S,Y,85000,0.0,0,0,0
M,939,PALMER,PR,721,M,N,45000,0.0,0,0,0
F,401,WYOMING,RI,2898,S,Y,25000,0.0,0,0,0
M,302,LEWES,DE,19958,M,Y,15000,2.8818183,0,220,110
M,401,PORTSMOUTH,RI,2871,M,N,80000,0.0,0,0,0
F,401,ADAMSVILLE,RI,2801,M,N,85000,0.0,0,0,0
F,801,SALT-LAKE-CITY,UT,84157,M,N,35000,7.0,0,4950,0
F,401,CAROLINA,RI,2812,S,N,20000,0.0,0,0,0
F,401,JOHNSTON,RI,2919,M,N,30000,0.0,0,0,0
M,302,DOVER,DE,19905,S,Y,45000,4.9272730000000005,110,0,110
F,808,KAHULUI,HI,96732,S,N,45000,8.25,1040,0,0
F,787,CAGUAS,PR,727,S,Y,45000,0.0,0,0,0
F,401,ADAMSVILLE,RI,2801,M,Y,10000,0.0,0,0,0
F,603,STRATHAM,NH,3885,M,N,25000,0.0,0,0,0
M,401,CAROLINA,RI,2812,S,Y,25000,0.0,0,0,0
F,302,DELMAR,DE,19940,S,N,15000,2.8818183,110,0,0
M,307,GREYBULL,WY,82426,M,N,55000,0.0,0,0,0
M,808,ANAHOLA,HI,96703,M,N,25000,5.546053,0,2080,0
M,302,NEWARK,DE,19714,M,Y,55000,5.609091,0,220,110
F,808,HONOLULU,HI,96843,M,N,80000,8.25,0,2080,0
M,401,MIDDLETOWN,RI,2842,S,Y,95000,0.0,0,0,0
F,401,GREENE,RI,2827,M,N,85000,0.0,0,0,0
M,808,FORT-SHAFTER,HI,96858,M,N,25000,5.546053,0,2080,0
F,401,PROVIDENCE,RI,2904,M,N,80000,0.0,0,0,0
M,302,ELLENDALE,DE,19941,M,N,55000,5.609091,0,220,0
M,787,PONCE,PR,731,S,N,10000,0.0,0,0,0
F,302,WILMINGTON,DE,19884,M,Y,60000,5.95,0,220,110
F,302,DELAWARE-CITY,DE,19706,M,Y,85000,5.95,0,220,110
F,302,OCEAN-VIEW,DE,19970,S,N,10000,2.540909,110,0,0
F,401,WEST-WARWICK,RI,2893,M,Y,90000,0.0,0,0,0
F,401,WARWICK,RI,2888,M,Y,70000,0.0,0,0,0
M,939,CAROLINA,PR,979,M,Y,20000,0.0,0,0,0
F,401,PORTSMOUTH,RI,2871,M,N,15000,0.0,0,0,0
F,302,WILMINGTON,DE,19895,S,Y,40000,4.586364,110,0,110
F,939,SAN-JUAN,PR,925,S,Y,15000,0.0,0,0,0
F,401,PASCOAG,RI,2859,S,N,20000,0.0,0,0,0
F,808,HONOLULU,HI,96840,S,N,60000,8.25,1040,0,0
F,307,RAWLINS,WY,82301,M,Y,40000,0.0,0,0,0
M,808,KAHULUI,HI,96733,S,N,55000,8.25,1040,0,0
M,401,HOPE,RI,2831,M,N,40000,0.0,0,0,0
F,208,ATLANTA,ID,83601,S,N,20000,6.948391,3300,0,0
F,907,EGEGIK,AK,99579,S,Y,25000,0.0,0,0,0
M,302,DOVER,DE,19905,S,Y,80000,5.95,110,0,110
F,302,DELMAR,DE,19940,M,N,60000,5.95,0,220,0
M,302,WILMINGTON,DE,19809,S,N,80000,5.95,110,0,0
F,808,HOOLEHUA,HI,96729,M,N,70000,8.25,0,2080,0
M,939,PONCE,PR,716,S,N,40000,0.0,0,0,0
M,302,SMYRNA,DE,19977,S,Y,45000,4.9272730000000005,110,0,110
F,787,MANATI,PR,674,S,Y,90000,0.0,0,0,0
M,787,GUAYNABO,PR,966,S,N,15000,0.0,0,0,0
F,401,FOSTER,RI,2825,S,N,75000,0.0,0,0,0
F,401,CHARLESTOWN,RI,2813,M,Y,30000,0.0,0,0,0
F,787,MANATI,PR,674,S,N,70000,0.0,0,0,0
F,302,WILMINGTON,DE,19891,M,Y,45000,4.9272730000000005,0,220,110
F,808,PAPAIKOU,HI,96781,S,Y,10000,2.8421054,1040,0,1040
M,787,CAROLINA,PR,979,S,Y,65000,0.0,0,0,0
M,808,KAPAA,HI,96746,M,N,25000,5.546053,0,2080,0
M,302,HARRINGTON,DE,19952,S,N,65000,5.95,110,0,0
F,302,MILFORD,DE,19963,M,N,20000,3.2227273,0,220,0
M,307,RAWLINS,WY,82301,S,Y,15000,0.0,0,0,0
F,401,PROVIDENCE,RI,2940,M,Y,10000,0.0,0,0,0
M,401,HARRISVILLE,RI,2830,M,Y,20000,0.0,0,0,0
M,401,JAMESTOWN,RI,2835,M,Y,95000,0.0,0,0,0
M,401,PROVIDENCE,RI,2906,M,Y,25000,0.0,0,0,0
F,302,HOCKESSIN,DE,19707,M,Y,85000,5.95,0,220,110
M,401,LINCOLN,RI,2865,M,N,85000,0.0,0,0,0
M,302,DAGSBORO,DE,19939,S,Y,30000,3.9045453,110,0,110
M,302,ELLENDALE,DE,19941,M,N,70000,5.95,0,220,0
M,401,BRISTOL,RI,2809,M,Y,95000,0.0,0,0,0
F,401,PASCOAG,RI,2859,S,N,55000,0.0,0,0,0
M,808,LAIE,HI,96762,S,Y,15000,3.743421,1040,0,1040
F,302,MONTCHANIN,DE,19710,M,N,15000,2.8818183,0,220,0
M,401,CAROLINA,RI,2812,M,N,30000,0.0,0,0,0
F,302,WILMINGTON,DE,19896,M,N,55000,5.609091,0,220,0
F,401,JAMESTOWN,RI,2835,M,N,55000,0.0,0,0,0
F,401,ALBION,RI,2802,S,N,45000,0.0,0,0,0
F,939,FLORIDA,PR,650,S,N,35000,0.0,0,0,0
M,787,GUAYNABO,PR,966,S,N,55000,0.0,0,0,0
F,302,WILMINGTON,DE,19804,M,N,75000,5.95,0,220,0
M,435,CORNISH,UT,84308,S,Y,20000,7.0,2475,0,2475
M,808,HONOLULU,HI,96804,S,Y,10000,2.8421054,1040,0,1040
F,808,HONOLULU,HI,96824,M,Y,65000,8.25,0,2080,1040
M,808,HAIKU,HI,96708,M,Y,5000,1.9407895,0,2080,1040
M,939,CEIBA,PR,735,M,N,25000,0.0,0,0,0
M,302,SMYRNA,DE,19977,S,N,40000,4.586364,110,0,0
F,787,TRUJILLO-ALTO,PR,976,M,Y,5000,0.0,0,0,0
F,302,WILMINGTON,DE,19895,M,N,65000,5.95,0,220,0
F,603,CONCORD,NH,3302,M,Y,55000,0.0,0,0,0
M,401,PAWTUCKET,RI,2861,S,N,50000,0.0,0,0,0
F,787,RINCON,PR,677,S,Y,75000,0.0,0,0,0
F,307,CROWHEART,WY,82512,S,N,45000,0.0,0,0,0
M,787,JUANA-DIAZ,PR,795,M,N,35000,0.0,0,0,0
M,808,LAWAI,HI,96765,M,N,75000,8.25,0,2080,0
M,302,NEW-CASTLE,DE,19721,S,N,100000,5.95,110,0,0
F,302,SEAFORD,DE,19973,M,Y,5000,2.2,0,220,110
M,401,CHARLESTOWN,RI,2813,M,N,40000,0.0,0,0,0
F,401,PROVIDENCE,RI,2907,M,N,100000,0.0,0,0,0
M,302,WILMINGTON,DE,19885,M,Y,40000,4.586364,0,220,110
F,401,PROVIDENCE,RI,2912,S,N,90000,0.0,0,0,0
M,302,DELAWARE-CITY,DE,19706,S,Y,100000,5.95,110,0,110
M,787,BARRANQUITAS,PR,794,M,N,25000,0.0,0,0,0
F,808,WHEELER-ARMY-AIRFIELD,HI,96854,S,N,5000,1.9407895,1040,0,0
F,307,RAWLINS,WY,82301,S,N,5000,0.0,0,0,0
F,808,NAALEHU,HI,96772,M,N,5000,1.9407895,0,2080,0
M,401,PROVIDENCE,RI,2906,M,N,40000,0.0,0,0,0
F,302,CAMDEN-WYOMING,DE,19934,M,Y,100000,5.95,0,220,110
F,401,PROVIDENCE,RI,2905,M,Y,40000,0.0,0,0,0
F,787,PALMER,PR,721,M,N,15000,0.0,0,0,0
M,401,PROVIDENCE,RI,2918,M,Y,30000,0.0,0,0,0
F,302,WILMINGTON,DE,19805,S,N,45000,4.9272730000000005,110,0,0
M,939,VIEQUES,PR,765,M,Y,90000,0.0,0,0,0
F,401,RIVERSIDE,RI,2915,M,N,25000,0.0,0,0,0
M,808,HONOLULU,HI,96827,S,Y,30000,6.447368,1040,0,1040
F,401,PROVIDENCE,RI,2905,M,Y,100000,0.0,0,0,0
M,802,RANDOLPH,VT,5060,M,Y,80000,4.5967627,0,6600,3300
M,302,CLAYTON,DE,19938,M,Y,90000,5.95,0,220,110
F,401,EAST-PROVIDENCE,RI,2914,M,Y,60000,0.0,0,0,0
F,401,PROVIDENCE,RI,2903,M,Y,60000,0.0,0,0,0
F,939,SAN-JUAN,PR,925,S,Y,30000,0.0,0,0,0
M,808,EWA-BEACH,HI,96706,S,Y,20000,4.644737,1040,0,1040
M,401,TIVERTON,RI,2878,S,Y,70000,0.0,0,0,0
M,907,FALSE-PASS,AK,99583,S,N,90000,0.0,0,0,0
F,603,CENTER-OSSIPEE,NH,3814,M,Y,65000,0.0,0,0,0
F,808,CAPTAIN-COOK,HI,96704,S,Y,100000,8.25,1040,0,1040
M,787,PONCE,PR,732,S,N,15000,0.0,0,0,0
F,808,CAMP-H-M-SMITH,HI,96861,M,Y,10000,2.8421054,0,2080,1040
