color,director,actor_2,actor_1,title,actor_3,original_language,production_countries,content_rating,year,vote_average
color,shintaro_shimosawa,anthony_hopkins,al_pacino,misconduct,glen_powell,english,usa,r,2016.0,5.0
color,darren_lynn_bousman,shawnee_smith,costas_mandylor,saw_iii,leigh_whannell,english,usa,r,2006.0,6.0
color,ivan_reitman,harold_ramis,bill_murray,stripes,judge_reinhold,english,usa,r,1981.0,7.0
color,peyton_reed,lindsay_sloane,kirsten_dunst,bring_it_on,clare_kramer,english,usa,pg-13,2000.0,6.0
color,james_demonaco,joseph_julian_soria,frank_grillo,the_purge:_election_year,mykelti_williamson,english,france,r,2016.0,6.0
color,robert_iscove,clea_duvall,paul_walker,she's_all_that,kieran_culkin,english,usa,pg-13,1999.0,6.0
color,darren_lynn_bousman,shawnee_smith,costas_mandylor,saw_iv,angus_macfadyen,english,usa,r,2007.0,6.0
color,geoffrey_sax,keegan_connor_tracy,deborah_kara_unger,white_noise,mike_dopud,english,uk,pg-13,2005.0,6.0
color,tyler_perry,cicely_tyson,boris_kodjoe,madea's_family_reunion,blair_underwood,english,usa,pg-13,2006.0,5.0
color,martin_scorsese,bill_cobbs,tom_cruise,the_color_of_money,mary_elizabeth_mastrantonio,english,usa,r,1986.0,7.0
black_and_white,ken_annakin,richard_beymer,richard_burton,the_longest_day,eddie_albert,english,usa,g,1962.0,8.0
color,stephen_herek,shaun_weiss,lane_smith,the_mighty_ducks,elden_henson,english,usa,pg,1992.0,6.0
color,takashi_shimizu,clea_duvall,sarah_michelle_gellar,the_grudge,ted_raimi,english,usa,pg-13,2004.0,6.0
color,dennis_dugan,kevin_nealon,adam_sandler,happy_gilmore,frances_bay,english,usa,pg-13,1996.0,7.0
color,victor_salva,patricia_belcher,eileen_brennan,jeepers_creepers,jonathan_breck,english,germany,r,2001.0,6.0
color,stephen_herek,george_carlin,keanu_reeves,bill_&_ted's_excellent_adventure,al_leong,english,usa,pg,1989.0,7.0
color,carol_reed,ron_moody,oliver_reed,oliver!,jack_wild,english,uk,g,1968.0,8.0
color,john_madden,penelope_wilton,tom_wilkinson,the_best_exotic_marigold_hotel,celia_imrie,english,uk,pg-13,2011.0,7.0
color,chuck_sheetz,andrew_lawrence,diedrich_bader,recess:_school's_out,dabney_coleman,english,usa,g,2001.0,6.0
color,george_miller,bruce_spence,tina_turner,mad_max_beyond_thunderdome,angelo_rossitto,english,australia,pg-13,1985.0,6.0
color,mark_l._lester,vernon_wells,bill_duke,commando,rae_dawn_chong,english,usa,r,1985.0,7.0
color,william_brent_bell,rupert_evans,lauren_cohan,the_boy,stephanie_lemelin,english,usa,pg-13,2016.0,6.0
color,john_erick_dowdle,bokeem_woodbine,bojana_novakovic,devil,geoffrey_arend,english,usa,pg-13,2010.0,6.0
color,marcus_raboy,mike_epps,john_witherspoon,friday_after_next,katt_williams,english,usa,r,2002.0,6.0
color,leigh_whannell,hayley_kiyoko,lin_shaye,insidious:_chapter_3,leigh_whannell,english,canada,pg-13,2015.0,6.0
color,michael_schultz,vanity,mike_starr,the_last_dragon,keshia_knight_pulliam,english,usa,pg-13,1985.0,7.0
color,brett_leonard,austin_o'brien,jeff_fahey,the_lawnmower_man,troy_evans,english,uk,r,1992.0,5.0
color,peter_sollett,alexis_dziena,ari_graynor,nick_and_norah's_infinite_playlist,aaron_yoo,english,usa,pg-13,2008.0,7.0
color,kevin_smith,janeane_garofalo,matt_damon,dogma,george_carlin,english,usa,r,1999.0,7.0
color,bob_dolman,eva_amurri_martino,erika_christensen,the_banger_sisters,sal_lopez,english,usa,r,2002.0,6.0
color,joe_dante,al_leong,albert_brooks,twilight_zone:_the_movie,vic_morrow,english,usa,pg,1983.0,6.0
color,rowdy_herrington,kevin_tighe,ben_gazzara,road_house,kelly_lynch,english,usa,r,1989.0,6.0
color,keenen_ivory_wayans,salli_richardson-whitfield,jada_pinkett_smith,a_low_down_dirty_shame,charles_s._dutton,english,usa,r,1994.0,6.0
color,john_polson,shiri_appleby,erika_christensen,swimfan,jason_ritter,english,usa,pg-13,2002.0,5.0
color,greg_coolidge,danny_woodburn,dane_cook,employee_of_the_month,jessica_simpson,english,usa,pg-13,2006.0,6.0
color,harry_elfont,lauren_ambrose,ethan_embry,can't_hardly_wait,charlie_korsmo,english,usa,pg-13,1998.0,6.0
color,francis_ford_coppola,william_smith,tom_cruise,the_outsiders,tom_waits,english,usa,pg-13,1983.0,7.0
color,david_lowery,oona_laurence,bryce_dallas_howard,pete's_dragon,isiah_whitlock_jr.,english,usa,pg,2016.0,7.0
color,david_cronenberg,herbert_lom,tom_skerritt,the_dead_zone,anthony_zerbe,english,usa,r,1983.0,7.0
color,ciarán_foy,james_ransone,laila_haley,sinister_2,jaden_klein,english,usa,r,2015.0,5.0
color,salim_akil,curtis_armstrong,omari_hardwick,sparkle,mike_epps,english,usa,pg-13,2012.0,6.0
color,jamie_blanks,jessica_capshaw,marley_shelton,valentine,johnny_whitworth,english,usa,r,2001.0,5.0
color,olatunde_osunsanmi,will_patton,milla_jovovich,the_fourth_kind,hakeem_kae-kazim,english,usa,pg-13,2009.0,6.0
color,robert_altman,virginia_madsen,meryl_streep,a_prairie_home_companion,lily_tomlin,english,usa,pg-13,2006.0,7.0
black_and_white,leon_ichaso,clarence_williams_iii,khandi_alexander,sugar_hill,steve_harris,english,usa,r,1993.0,6.0
color,joseph_zito,richard_lynch,billy_drago,invasion_u.s.a.,eddie_jones,english,usa,r,1985.0,5.0
color,malcolm_d._lee,brandon_t._jackson,jurnee_smollett-bell,roll_bounce,shad_moss,english,usa,pg-13,2005.0,6.0
color,wes_anderson,connie_nielsen,bill_murray,rushmore,olivia_williams,english,usa,r,1998.0,8.0
color,colin_strause,donald_faison,david_zayas,skyline,brittany_daniel,english,usa,pg-13,2010.0,4.0
color,john_madden,celia_imrie,tina_desai,the_second_best_exotic_marigold_hotel,ronald_pickup,english,uk,pg,2015.0,7.0
color,patricia_rozema,jane_krakowski,julia_ormond,kit_kittredge:_an_american_girl,willow_smith,english,usa,g,2008.0,7.0
color,mark_rosman,chris_noth,ben_feldman,the_perfect_man,vanessa_lengies,english,usa,pg,2005.0,6.0
color,spike_lee,nicholas_turturro,denzel_washington,mo'_better_blues,charlie_murphy,english,usa,r,1990.0,6.0
color,steve_oedekerk,simon_rhee,steve_oedekerk,kung_pow:_enter_the_fist,jennifer_tung,english,usa,pg-13,2002.0,6.0
color,ron_underwood,ariana_richards,reba_mcentire,tremors,michael_gross,english,usa,pg-13,1990.0,7.0
color,rob_schmidt,lindy_booth,kevin_zegers,wrong_turn,julian_richings,english,usa,r,2003.0,6.0
color,walter_hill,david_carradine,dennis_quaid,the_long_riders,randy_quaid,english,usa,r,1980.0,7.0
color,james_foley,paul_ben-victor,byron_mann,the_corruptor,kim_chan,english,usa,r,1999.0,6.0
color,jeff_nichols,tye_sheridan,matthew_mcconaughey,mud,sam_shepard,english,usa,pg-13,2012.0,7.0
color,robert_ben_garant,thomas_lennon,wendi_mclendon-covey,reno_911!:_miami,carlos_alazraqui,english,usa,r,2007.0,6.0
color,morgan_spurlock,zayn_malik,harry_styles,one_direction:_this_is_us,niall_horan,english,usa,pg,2013.0,4.0
color,neal_brennan,noureen_dewulf,rob_riggle,"the_goods:_live_hard,_sell_hard",charles_napier,english,usa,r,2009.0,6.0
color,tuck_tucker,vincent_schiavelli,jennifer_jason_leigh,hey_arnold!_the_movie,paul_sorvino,english,usa,pg,2002.0,6.0
color,simon_curtis,toby_jones,eddie_redmayne,my_week_with_marilyn,julia_ormond,english,uk,r,2011.0,7.0
color,richard_shepard,philip_baker_hall,adam_scott,the_matador,hope_davis,english,usa,r,2005.0,7.0
color,theodore_witcher,nia_long,leonard_roberts,love_jones,larenz_tate,english,usa,r,1997.0,7.0
color,joel_edgerton,allison_tolman,busy_philipps,the_gift,wendell_pierce,english,usa,r,2015.0,7.0
color,jim_hanon,chad_allen,chase_ellison,end_of_the_spear,jack_guzman,english,usa,pg-13,2005.0,7.0
color,tommy_o'haver,kirsten_dunst,mila_kunis,get_over_it,carmen_electra,english,usa,pg-13,2001.0,6.0
color,mike_judge,stephen_root,gary_cole,office_space,diedrich_bader,english,usa,r,1999.0,8.0
color,michael_patrick_jann,kirstie_alley,kirsten_dunst,drop_dead_gorgeous,ellen_barkin,english,germany,pg-13,1999.0,6.0
color,tim_burton,danny_huston,christoph_waltz,big_eyes,jon_polito,english,usa,pg-13,2014.0,7.0
color,peter_berg,daniel_stern,jon_favreau,very_bad_things,jeanne_tripplehorn,english,usa,r,1998.0,6.0
color,joe_nussbaum,alexa_penavega,steve_carell,sleepover,hunter_parrish,english,usa,pg,2004.0,5.0
color,brian_de_palma,dennis_franz,melanie_griffith,body_double,gregg_henry,english,usa,r,1984.0,7.0
color,jorma_taccone,will_forte,jasper_cole,macgruber,powers_boothe,english,usa,r,2010.0,6.0
color,stephen_frears,benedict_wong,sophie_okonedo,dirty_pretty_things,sergi_lópez,english,uk,r,2002.0,7.0
color,elizabeth_banks,kate_winslet,hugh_jackman,movie_43,seth_macfarlane,english,usa,r,2013.0,4.0
color,jeff_lowell,william_morgan_sheppard,stephen_root,over_her_dead_body,wendi_mclendon-covey,english,usa,pg-13,2008.0,5.0
black_and_white,lorene_scafaria,mark_moses,steve_carell,seeking_a_friend_for_the_end_of_the_world,rob_huebel,english,usa,r,2012.0,7.0
color,miguel_arteta,stephen_root,kurtwood_smith,cedar_rapids,alia_shawkat,english,usa,r,2011.0,6.0
black_and_white,tony_kaye,beverly_d'angelo,ethan_suplee,american_history_x,stacy_keach,english,usa,r,1998.0,9.0
color,marcus_dunstan,johanna_braddy,daniel_sharman,the_collection,lee_tergesen,english,usa,r,2012.0,6.0
color,timothy_björklund,kelsey_grammer,nathan_lane,teacher's_pet,jerry_stiller,english,usa,pg,2004.0,6.0
color,françois_girard,clotilde_mollet,johannes_silberschneider,the_red_violin,carlo_cecchi,french,canada,r,1998.0,8.0
color,david_lynch,richard_farnsworth,sissy_spacek,the_straight_story,everett_mcgill,english,france,g,1999.0,8.0
color,scott_kalvert,james_franco,norman_reedus,deuces_wild,frankie_muniz,english,usa,r,2002.0,6.0
color,jason_bateman,philip_baker_hall,beth_grant,bad_words,patricia_belcher,english,usa,r,2013.0,7.0
color,david_schwimmer,iddo_goldberg,dylan_moran,"run,_fatboy,_run",india_de_beaufort,english,uk,pg-13,2007.0,7.0
color,allan_arkush,randy_quaid,bernadette_peters,heartbeeps,christopher_guest,english,usa,pg,1981.0,4.0
color,mike_binder,gillian_jacobs,jennifer_ehle,black_or_white,jillian_estell,english,usa,pg-13,2014.0,7.0
color,eric_bross,tamala_jones,jerry_stiller,on_the_line,dave_foley,english,usa,pg,2001.0,4.0
color,werner_herzog,toby_huss,christian_bale,rescue_dawn,françois_chau,english,usa,pg-13,2006.0,7.0
color,dan_fogelman,jennifer_garner,al_pacino,danny_collins,melissa_benoist,english,usa,r,2015.0,7.0
color,jay_duplass,evan_ross,judy_greer,"jeff,_who_lives_at_home",rae_dawn_chong,english,usa,r,2011.0,6.0
color,luca_guadagnino,waris_ahluwalia,flavio_parenti,i_am_love,alba_rohrwacher,italian,italy,r,2009.0,7.0
color,john_putch,diedrich_bader,robert_picardo,atlas_shrugged_ii:_the_strike,esai_morales,english,usa,pg-13,2012.0,6.0
color,peter_medak,michael_wincott,gary_oldman,romeo_is_bleeding,lena_olin,english,uk,r,1993.0,7.0
color,steven_soderbergh,lesley_ann_warren,peter_fonda,the_limey,william_lucking,english,usa,r,1999.0,7.0
color,paul_haggis,loretta_devine,don_cheadle,crash,jennifer_esposito,english,germany,r,2004.0,8.0
color,terence_davies,anthony_lapaglia,eric_stoltz,the_house_of_mirth,elizabeth_mcgovern,english,uk,pg,2000.0,7.0
color,harley_cokeliss,tracey_walter,cliff_robertson,malone,dennis_burkley,english,usa,r,1987.0,6.0
color,victor_salva,tim_dekay,scott_mechlowicz,peaceful_warrior,agnes_bruckner,english,germany,pg-13,2006.0,7.0
color,tom_brady,kevin_nealon,don_johnson,bucky_larson:_born_to_be_a_star,nicholas_turturro,english,usa,r,2011.0,3.0
color,spike_lee,michael_rapaport,gillian_white,bamboozled,jada_pinkett_smith,english,usa,r,2000.0,6.0
color,jason_zada,stephanie_vogt,eoin_macken,the_forest,gen_seto,english,usa,pg-13,2016.0,5.0
color,franklin_j._schaffner,william_hootkins,frank_langella,sphinx,john_gielgud,english,usa,pg,1981.0,5.0
color,noah_baumbach,maria_dizzia,naomi_watts,while_we're_young,dree_hemingway,english,usa,r,2014.0,6.0
color,chris_weitz,eddie_'piolin'_sotelo,demián_bichir,a_better_life,robert_peters,english,usa,pg-13,2011.0,7.0
color,david_cronenberg,john_neville,miranda_richardson,spider,lynn_redgrave,english,canada,r,2002.0,7.0
color,eric_blakeney,oliver_platt,liam_neeson,gun_shy,mitch_pileggi,english,usa,r,2000.0,6.0
color,douglas_mcgrath,anne_hathaway,charlie_hunnam,nicholas_nickleby,jim_broadbent,english,uk,pg,2002.0,7.0
color,ariel_vromen,james_franco,chris_evans,the_iceman,robert_davi,english,usa,r,2012.0,7.0
color,rakesh_roshan,rekha,naseeruddin_shah,krrish,sharat_saxena,hindi,india,not_rated,2006.0,6.0
color,john_waters,melanie_griffith,alicia_witt,cecil_b._demented,kevin_nealon,english,france,r,2000.0,6.0
color,william_friedkin,scott_a._martin,matthew_mcconaughey,killer_joe,carol_sutton,english,usa,r,2011.0,7.0
color,derrick_borte,gary_cole,demi_moore,the_joneses,robert_pralgo,english,usa,r,2009.0,6.0
color,richard_kwietniowski,minnie_driver,philip_seymour_hoffman,owning_mahowny,maury_chaykin,english,canada,r,2003.0,7.0
color,bob_odenkirk,lee_majors,jenna_fischer,the_brothers_solomon,will_forte,english,usa,r,2007.0,5.0
color,kar-wai_wong,norah_jones,natalie_portman,my_blueberry_nights,adriane_lenox,english,hong_kong,pg-13,2007.0,7.0
color,john_turturro,ben_gazzara,beverly_d'angelo,illuminata,george_dicenzo,english,spain,r,1998.0,6.0
color,guy_ritchie,jeanne_tripplehorn,bruce_greenwood,swept_away,david_thornton,english,uk,r,2002.0,4.0
color,joshua_seftel,sergej_trifunovic,bashar_rahal,"war,_inc.",ned_bellamy,english,usa,r,2008.0,6.0
black_and_white,stephen_chow,karen_mok,wei_zhao,shaolin_soccer,kwok-kwan_chan,cantonese,hong_kong,pg,2001.0,7.0
color,vincent_gallo,cheryl_tiegs,vincent_gallo,the_brown_bunny,anna_vareschi,english,usa,not_rated,2003.0,5.0
color,jon_stewart,claire_foy,numan_acar,rosewater,haluk_bilginer,english,usa,r,2014.0,7.0
color,ralph_fiennes,ashraf_barhom,gerard_butler,coriolanus,lubna_azabal,english,uk,r,2011.0,6.0
color,dan_harris,ryan_donowho,kip_pardue,imaginary_heroes,larry_fessenden,english,usa,r,2004.0,7.0
color,mel_smith,danny_dyer,minnie_driver,high_heels_and_low_lifes,mary_mccormack,english,uk,r,2001.0,6.0
color,bobcat_goldthwait,daryl_sabara,robin_williams,world's_greatest_dad,henry_simmons,english,usa,r,2009.0,7.0
color,christopher_smith,toby_stephens,danny_dyer,severance,laura_harris,english,uk,r,2006.0,7.0
color,stuart_gordon,dulé_hill,joe_mantegna,edmond,jeffrey_combs,english,usa,r,2005.0,6.0
color,jake_scott,ally_sheedy,kristen_stewart,welcome_to_the_rileys,kerry_cahill,english,uk,r,2010.0,7.0
color,alan_metter,michael_winslow,christopher_lee,police_academy:_mission_to_moscow,g.w._bailey,english,usa,pg,1994.0,3.0
color,jeb_stuart,nate_parker,ricky_schroder,blood_done_sign_my_name,lee_norris,english,usa,pg-13,2010.0,7.0
color,rafa_lara,andrés_montiel,jorge_luis_moreno,"cinco_de_mayo,_la_batalla",william_miller,spanish,mexico,r,2013.0,6.0
color,michael_radford,jared_gilman,chris_noth,elsa_&_fred,james_brolin,english,usa,pg-13,2014.0,6.0
color,arthur_hiller,harvey_weinstein,eric_idle,an_alan_smithee_film:_burn_hollywood_burn,ryan_o'neal,english,usa,r,1997.0,4.0
color,michael_meredith,justin_timberlake,jeff_bridges,the_open_road,ted_danson,english,usa,pg-13,2009.0,6.0
color,julio_depietro,scott_porter,adrian_martinez,the_good_guy,aaron_yoo,english,usa,r,2009.0,6.0
color,katherine_dieckmann,minnie_driver,stephanie_szostak,motherhood,anthony_edwards,english,usa,pg-13,2009.0,5.0
color,william_dear,corbin_bleu,madison_pettis,free_style,sandra_echeverría,english,canada,pg,2008.0,4.0
color,kim_farrant,reef_ireland,nicholas_hamilton,strangerland,sean_keenan,english,australia,r,2015.0,5.0
color,marcus_raboy,tamala_jones,mike_epps,the_janky_promoters,glenn_plummer,english,usa,r,2009.0,5.0
color,scott_marshall,drew_waters,drew_fuller,blonde_ambition,larry_miller,english,usa,pg-13,2007.0,4.0
color,álex_de_la_iglesia,leonor_watling,jim_carter,the_oxford_murders,danny_sapani,english,spain,r,2008.0,6.0
color,andrew_traucki,gyton_grantley,damian_walshe-howling,the_reef,adrienne_pickering,english,australia,r,2010.0,6.0
color,michael_clancy,rip_torn,zooey_deschanel,eulogy,kelly_preston,english,usa,r,2004.0,7.0
color,patrick_lussier,craig_fairbrass,teryl_rothery,white_noise_2:_the_light,adrian_holmes,english,usa,pg-13,2007.0,6.0
color,robert_adetuyi,mishael_morgan,shane_pollard,you_got_served:_beat_the_world,chase_armitage,english,canada,pg-13,2011.0,4.0
color,kari_skogland,kevin_zegers,jim_sturgess,fifty_dead_men_walking,michael_mcelhatton,english,uk,r,2008.0,7.0
color,paul_schrader,ayelet_zurer,veronica_ferres,adam_resurrected,derek_jacobi,english,germany,r,2008.0,6.0
color,gurinder_chadha,mark_addy,sendhil_ramamurthy,it's_a_wonderful_afterlife,shabana_azmi,english,uk,pg-13,2010.0,5.0
color,jason_connery,henry_rollins,ray_winstone,the_devil's_tomb,jason_london,english,usa,r,2009.0,4.0
color,vic_sarin,jesse_moss,jimi_mistry,partition,john_light,english,canada,r,2007.0,7.0
color,jim_issa,luke_perry,elaine_hendrix,good_intentions,jon_gries,english,usa,pg-13,2010.0,5.0
color,jee-woon_kim,woo-sung_jung,kang-ho_song,"the_good,_the_bad,_the_weird",dal-su_oh,korean,south_korea,r,2008.0,7.0
color,douglas_aarniokoski,katrina_bowden,boris_kodjoe,nurse_3d,kathleen_turner,english,usa,r,2013.0,5.0
color,greg_mottola,martin_starr,kristen_stewart,adventureland,wendie_malick,english,usa,r,2009.0,7.0
color,andy_garcia,victor_rivers,danny_pino,the_lost_city,enrique_murciano,english,usa,r,2005.0,7.0
color,steve_carr,mike_epps,john_witherspoon,next_friday,rolando_molina,english,usa,r,2000.0,6.0
color,sarik_andreasyan,jordana_brewster,hayden_christensen,american_heist,akon,english,canada,r,2014.0,5.0
color,lewis_gilbert,burt_kwouk,donald_pleasence,you_only_live_twice,desmond_llewelyn,english,uk,approved,1967.0,7.0
color,julian_gilbey,alfie_allen,mem_ferda,plastic,malese_jow,english,uk,r,2014.0,6.0
color,michael_haneke,emmanuelle_riva,isabelle_huppert,amour,jean-louis_trintignant,french,france,pg-13,2012.0,8.0
color,gary_sherman,heather_o'rourke,tom_skerritt,poltergeist_iii,zelda_rubinstein,english,usa,pg-13,1988.0,4.0
color,valeri_milev,roger_cross,daniella_alonso,re-kill,jesse_garcia,english,usa,r,2015.0,5.0
color,stanley_kramer,sid_caesar,jonathan_winters,"it's_a_mad,_mad,_mad,_mad_world",spencer_tracy,english,usa,approved,1963.0,8.0
color,pedro_almodóvar,lola_dueñas,carmen_maura,volver,antonio_de_la_torre,spanish,spain,r,2006.0,8.0
color,gerald_potterton,joe_flaherty,john_vernon,heavy_metal,don_francks,english,canada,r,1981.0,7.0
color,jared_hess,michael_angarano,jizelle_jade,gentlemen_broncos,héctor_jiménez,english,usa,pg-13,2009.0,6.0
color,richard_loncraine,jim_broadbent,robert_downey_jr.,richard_iii,kristin_scott_thomas,english,uk,r,1995.0,8.0
color,lars_von_trier,kirsten_dunst,alexander_skarsgård,melancholia,charlotte_rampling,english,denmark,r,2011.0,7.0
color,kriv_stenders,keisha_castle-hughes,noah_taylor,red_dog,luke_ford,english,australia,pg,2011.0,8.0
color,yash_chopra,katrina_kaif,shah_rukh_khan,jab_tak_hai_jaan,vic_waghorn,hindi,india,not_rated,2012.0,7.0
color,ridley_scott,yaphet_kotto,tom_skerritt,alien,bolaji_badejo,english,uk,r,1979.0,8.0
color,tobe_hooper,edwin_neal,gunnar_hansen,the_texas_chain_saw_massacre,marilyn_burns,english,usa,r,1974.0,8.0
color,floria_sigismondi,scout_taylor-compton,kristen_stewart,the_runaways,johnny_lewis,english,usa,r,2010.0,7.0
color,norman_jewison,paul_michael_glaser,topol,fiddler_on_the_roof,rosalind_harris,english,usa,g,1971.0,8.0
color,terence_young,earl_cameron,desmond_llewelyn,thunderball,lois_maxwell,english,uk,approved,1965.0,7.0
color,joseph_kahn,shanley_caswell,josh_hutcherson,detention,parker_bagley,english,usa,r,2011.0,6.0
color,f._gary_gray,jada_pinkett_smith,vivica_a._fox,set_it_off,blair_underwood,english,usa,r,1996.0,7.0
color,malcolm_d._lee,sanaa_lathan,harold_perrineau,the_best_man,jarrod_bunch,english,usa,r,1999.0,7.0
color,tom_holland,alex_vincent,catherine_hicks,child's_play,dinah_manoff,english,usa,r,1988.0,6.0
color,michael_moore,tucker_albrizzi,michael_moore,sicko,bill_clinton,english,usa,pg-13,2007.0,8.0
color,james_demonaco,zach_gilford,noel_gugliemi,the_purge:_anarchy,roberta_valderrama,english,usa,r,2014.0,6.0
color,kris_isacsson,lauren_german,rosario_dawson,down_to_you,shawn_hatosy,english,usa,pg-13,2000.0,5.0
